time,cdom
09-03-2024 20:36:00,3512.07269656212
09-03-2024 20:46:00,3498.30938254981
09-03-2024 20:56:00,3495.64529436659
09-03-2024 21:06:00,3502.63372262583
09-03-2024 21:16:00,3502.27147390042
09-03-2024 21:26:00,3507.62577418385
09-03-2024 21:36:00,3474.51870258851
09-03-2024 21:46:00,3462.40834522739
09-03-2024 21:56:00,3522.94657347825
09-03-2024 22:06:00,3498.57622126916
09-03-2024 22:16:00,3493.27592412775
09-03-2024 22:26:00,3515.45020151421
09-03-2024 22:36:00,3512.77410942625
09-03-2024 22:46:00,3501.98493897704
09-03-2024 22:56:00,3483.06842520737
09-03-2024 23:06:00,3500.25615349269
09-03-2024 23:16:00,3502.12116375952
09-03-2024 23:26:00,3486.66050872792
09-03-2024 23:36:00,3479.98031318898
09-03-2024 23:46:00,3484.50224497678
09-03-2024 23:56:00,3506.41837121506
09-04-2024 00:06:00,3548.70078851286
09-04-2024 00:16:00,3535.39040963326
09-04-2024 00:26:00,3533.91616623979
09-04-2024 00:36:00,3518.30711352355
09-04-2024 00:46:00,3539.31681645682
09-04-2024 00:56:00,3504.20795135275
09-04-2024 01:06:00,3513.98156705863
09-04-2024 01:16:00,3523.71494329998
09-04-2024 01:26:00,3536.47758638821
09-04-2024 01:36:00,3493.81080582303
09-04-2024 01:46:00,3588.57186515373
09-04-2024 01:56:00,3540.25463231746
09-04-2024 02:06:00,3657.00290915061
09-04-2024 02:16:00,3680.06703499765
09-04-2024 02:26:00,3661.32445915051
09-04-2024 02:36:00,3644.06141328473
09-04-2024 02:46:00,3704.72685824455
09-04-2024 02:56:00,3697.0479956436
09-04-2024 03:06:00,3669.19332966478
09-04-2024 03:16:00,3670.09353710041
09-04-2024 03:26:00,3665.91538268832
09-04-2024 03:36:00,3669.32966795262
09-04-2024 03:46:00,3643.32815289143
09-04-2024 03:56:00,3664.91791201047
09-04-2024 04:06:00,3654.20105070434
09-04-2024 04:16:00,3656.87082310297
09-04-2024 04:26:00,3646.3790083703
09-04-2024 04:36:00,3626.29135804448
09-04-2024 04:46:00,3664.05392972722
09-04-2024 04:56:00,3642.80164528907
09-04-2024 05:06:00,3634.70000091097
09-04-2024 05:16:00,3648.01551522136
09-04-2024 05:26:00,3674.41167642814
09-04-2024 05:36:00,3644.52944324231
09-04-2024 05:46:00,3625.61266572512
09-04-2024 05:56:00,3608.03206685248
09-04-2024 06:06:00,3627.4712566123
09-04-2024 06:16:00,3663.50196537399
09-04-2024 06:26:00,3588.67085051685
09-04-2024 06:36:00,3634.05531474262
09-04-2024 06:46:00,3621.65629466596
09-04-2024 06:56:00,3652.27753544467
09-04-2024 07:06:00,3650.88188388866
09-04-2024 07:16:00,3625.87639936936
09-04-2024 07:26:00,3694.03894733499
09-04-2024 07:36:00,3663.47584883462
09-04-2024 07:46:00,3658.9174423298
09-04-2024 07:56:00,3674.95824456289
09-04-2024 08:06:00,3646.18696489486
09-04-2024 08:16:00,3616.80214643493
09-04-2024 08:26:00,3636.91895890993
09-04-2024 08:36:00,3656.79841703974
09-04-2024 08:46:00,3615.84475248324
09-04-2024 08:56:00,3663.85310487602
09-04-2024 09:06:00,3619.92418576772
09-04-2024 09:16:00,3595.45561091438
09-04-2024 09:26:00,3608.42411783787
09-04-2024 09:36:00,3568.63776676906
09-04-2024 09:46:00,3597.62687822856
09-04-2024 09:56:00,3585.39418271341
09-04-2024 10:06:00,3493.39472321909
09-04-2024 10:16:00,3468.94501067007
09-04-2024 10:26:00,3549.53267124611
09-04-2024 10:36:00,3475.59580507587
09-04-2024 10:46:00,3484.55549962851
09-04-2024 10:56:00,3476.5468458145
09-04-2024 11:06:00,3480.69573906511
09-04-2024 11:16:00,3470.01434860373
09-04-2024 11:26:00,3475.15369336569
09-04-2024 11:36:00,3496.00451164194
09-04-2024 11:46:00,3507.67404367792
09-04-2024 11:56:00,3474.26476953083
09-04-2024 12:06:00,3482.23089446123
09-04-2024 12:16:00,3485.67904129831
09-04-2024 12:26:00,3524.95460171259
09-04-2024 12:36:00,3487.2290831146
09-04-2024 12:46:00,3477.44638985307
09-04-2024 12:56:00,3478.31941469133
09-04-2024 13:06:00,3469.89264213538
09-04-2024 13:16:00,3463.28353350879
09-04-2024 13:26:00,3513.23004312162
09-04-2024 13:36:00,3496.83548739278
09-04-2024 13:46:00,3494.9252956825
09-04-2024 13:56:00,3488.1767340025
09-04-2024 14:06:00,3486.36343314791
09-04-2024 14:16:00,3480.99034500234
09-04-2024 14:26:00,3479.76300881895
09-04-2024 14:36:00,3469.86280906156
09-04-2024 14:46:00,3467.35887236146
09-04-2024 14:56:00,3442.77871459222
09-04-2024 15:06:00,3452.92158984893
09-04-2024 15:16:00,3441.88433262329
09-04-2024 15:26:00,3453.78839463946
09-04-2024 15:36:00,3456.12049850287
09-04-2024 15:46:00,3472.64995355036
09-04-2024 15:56:00,3460.61441664838
09-04-2024 16:06:00,3461.4959763964
09-04-2024 16:16:00,3440.86282732207
09-04-2024 16:26:00,3487.85196125578
09-04-2024 16:36:00,3454.64538632207
09-04-2024 16:46:00,3468.65004297604
09-04-2024 16:56:00,3478.44149060978
09-04-2024 17:06:00,3493.93989124519
09-04-2024 17:16:00,3491.78313491286
09-04-2024 17:26:00,3490.48917373872
09-04-2024 17:36:00,3488.50307164744
09-04-2024 17:46:00,3472.18805304556
09-04-2024 17:56:00,3490.23765745018
09-04-2024 18:06:00,3476.78692335441
09-04-2024 18:16:00,3457.01934930672
09-04-2024 18:26:00,3470.92381747533
09-04-2024 18:36:00,3461.0191349792
09-04-2024 18:46:00,3470.49382277639
09-04-2024 18:56:00,3463.66587887972
09-04-2024 19:06:00,3454.68065353671
09-04-2024 19:16:00,3456.66050649475
09-04-2024 19:26:00,3474.25550000016
09-04-2024 19:36:00,3436.63684814813
09-04-2024 19:46:00,3490.84244092491
09-04-2024 19:56:00,3480.00235063115
09-04-2024 20:06:00,3465.80622824431
09-04-2024 20:16:00,3473.72113310301
09-04-2024 20:26:00,3434.76215760285
09-04-2024 20:36:00,3438.93497803777
09-04-2024 20:46:00,3444.55137060027
09-04-2024 20:56:00,3470.24462390219
09-04-2024 21:06:00,3424.67944713455
09-04-2024 21:16:00,3450.98503881549
09-04-2024 21:26:00,3453.71757089349
09-04-2024 21:36:00,3457.11909171134
09-04-2024 21:46:00,3434.75633304137
09-04-2024 21:56:00,3434.71758883048
09-04-2024 22:06:00,3463.00089740473
09-04-2024 22:16:00,3460.1476350168
09-04-2024 22:26:00,3455.61389894669
09-04-2024 22:36:00,3445.13319636583
09-04-2024 22:46:00,3423.3118332376
09-04-2024 22:56:00,3401.17185669147
09-04-2024 23:06:00,3379.97328447287
09-04-2024 23:16:00,3424.02766221594
09-04-2024 23:26:00,3449.60070113344
09-04-2024 23:36:00,3463.795484572
09-04-2024 23:46:00,3495.67192463516
09-04-2024 23:56:00,3504.16374018683
09-07-2024 00:06:00,3635.99475974434
09-07-2024 00:16:00,3628.72487574392
09-07-2024 00:26:00,3606.37116458628
09-07-2024 00:36:00,3619.35786618
09-07-2024 00:46:00,3671.60286666123
09-07-2024 00:56:00,3670.79088193527
09-07-2024 01:06:00,3678.25047614881
09-07-2024 01:16:00,3631.64819858415
09-07-2024 01:26:00,3693.02720925071
09-07-2024 01:36:00,3577.25834079985
09-07-2024 01:46:00,3601.26947529957
09-07-2024 01:56:00,3711.45618352172
09-07-2024 02:06:00,3686.08832129782
09-07-2024 02:16:00,3778.52656751391
09-07-2024 02:26:00,3679.79658588799
09-07-2024 02:36:00,3789.28909509282
09-07-2024 02:46:00,3783.6770452555
09-07-2024 02:56:00,3691.93215466775
09-07-2024 03:06:00,3670.73809321709
09-07-2024 03:16:00,3764.08995545507
09-07-2024 03:26:00,3610.75202913322
09-07-2024 03:36:00,3704.98787251703
09-07-2024 03:46:00,3755.64292008738
09-07-2024 03:56:00,3712.33468208247
09-07-2024 04:06:00,3686.62015360406
09-07-2024 04:16:00,3639.61145667084
09-07-2024 04:26:00,3720.21599021503
09-07-2024 04:36:00,3717.50709553804
09-07-2024 04:46:00,3701.75811446847
09-07-2024 04:56:00,3718.02246278058
09-07-2024 05:06:00,3690.612564289
09-07-2024 05:16:00,3689.98596581191
09-07-2024 05:26:00,3678.65557223534
09-07-2024 05:36:00,3735.08652078773
09-07-2024 05:46:00,3747.6591401842
09-07-2024 05:56:00,3693.46276965263
09-07-2024 06:06:00,3711.01102724485
09-07-2024 06:16:00,3718.2781309756
09-07-2024 06:26:00,3775.82224770835
09-07-2024 06:36:00,3688.11762720458
09-07-2024 06:46:00,3702.86105654456
09-07-2024 06:56:00,3744.65745039248
09-07-2024 07:06:00,3731.66976874039
09-07-2024 07:16:00,3661.83280107385
09-07-2024 07:26:00,3591.99594325009
09-07-2024 07:36:00,3755.10750544742
09-07-2024 07:46:00,3693.22462150668
09-07-2024 07:56:00,3735.53689342651
09-07-2024 08:06:00,3663.86227522244
09-07-2024 08:16:00,3680.56924301423
09-07-2024 08:26:00,3719.9560049753
09-07-2024 08:36:00,3638.53461132495
09-07-2024 08:46:00,3615.71760005497
09-07-2024 08:56:00,3642.11823426948
09-07-2024 09:06:00,3613.27807781726
09-07-2024 09:16:00,3612.75316594893
09-07-2024 09:26:00,3637.46752566875
09-07-2024 09:36:00,3643.25262392232
09-07-2024 09:46:00,3657.83016295456
09-07-2024 09:56:00,3658.34008233217
09-07-2024 10:06:00,3644.3414917593
09-07-2024 10:16:00,3655.99784220175
09-07-2024 10:26:00,3637.72707636191
09-07-2024 10:36:00,3650.60104726518
09-07-2024 10:46:00,3663.27234606444
09-07-2024 10:56:00,3653.79344265598
09-07-2024 11:06:00,3668.72231616595
09-07-2024 11:16:00,3642.43483071381
09-07-2024 11:26:00,3630.58173634279
09-07-2024 11:36:00,3642.53393402619
09-07-2024 11:46:00,3643.39947944509
09-07-2024 11:56:00,3653.16396012182
09-07-2024 12:06:00,3662.4205381076
09-07-2024 12:16:00,3667.71385396195
09-07-2024 12:26:00,3696.43411804858
09-07-2024 12:36:00,3679.15378749224
09-07-2024 12:46:00,3675.61784777669
09-07-2024 12:56:00,3665.7994213099
09-07-2024 13:06:00,3651.95290357872
09-07-2024 13:16:00,3658.98188898635
09-07-2024 13:26:00,3643.94664318757
09-07-2024 13:36:00,3638.97059060832
09-07-2024 13:46:00,3632.66019617489
09-07-2024 13:56:00,3636.50886048716
09-07-2024 14:06:00,3647.85808519302
09-07-2024 14:16:00,3640.55443033426
09-07-2024 14:26:00,3646.13849576413
09-07-2024 14:36:00,3660.43213186911
09-07-2024 14:46:00,3669.44566735269
09-07-2024 14:56:00,3607.56263378967
09-07-2024 15:06:00,3650.2191037364
09-07-2024 15:16:00,3638.18809448212
09-07-2024 15:26:00,3657.84044455489
09-07-2024 15:36:00,3611.22936484557
09-07-2024 15:46:00,3637.07773654364
09-07-2024 15:56:00,3611.14440881981
09-07-2024 16:06:00,3605.31564740345
09-07-2024 16:16:00,3619.70655842912
09-07-2024 16:26:00,3613.9945185145
09-07-2024 16:36:00,3613.44832184746
09-07-2024 16:46:00,3626.1904769562
09-07-2024 16:56:00,3640.7206244873
09-07-2024 17:06:00,3637.82181079279
09-07-2024 17:16:00,3637.74894747349
09-07-2024 17:26:00,3643.54642389397
09-07-2024 17:36:00,3630.50006143831
09-07-2024 17:46:00,3644.24529961895
09-07-2024 17:56:00,3637.77074456805
09-07-2024 18:06:00,3635.46212749616
09-07-2024 18:16:00,3640.40357859771
09-07-2024 18:26:00,3631.15179490175
09-07-2024 18:36:00,3622.41507718873
09-07-2024 18:46:00,3626.0935503647
09-07-2024 18:56:00,3644.66131198182
09-07-2024 19:06:00,3649.38288535415
09-07-2024 19:16:00,3621.08923770676
09-07-2024 19:26:00,3623.08644365745
09-07-2024 19:36:00,3643.22475414367
09-07-2024 19:46:00,3637.65649269029
09-07-2024 19:56:00,3630.25483468682
09-07-2024 20:06:00,3616.63225454859
09-07-2024 20:16:00,3619.50983867635
09-07-2024 20:26:00,3599.12175309123
09-07-2024 20:36:00,3603.50869527053
09-07-2024 20:46:00,3599.66435174784
09-07-2024 20:56:00,3588.39570075125
09-07-2024 21:06:00,3576.83587043796
09-07-2024 21:16:00,3593.20197696825
09-07-2024 21:26:00,3583.30175349399
09-07-2024 21:36:00,3563.52531158207
09-07-2024 21:46:00,3605.40323553826
09-07-2024 21:56:00,3599.42266751615
09-07-2024 22:06:00,3560.78318061779
09-07-2024 22:16:00,3563.50269739243
09-07-2024 22:26:00,3558.25940962776
09-07-2024 22:36:00,3570.81925341318
09-07-2024 22:46:00,3561.68205368067
09-07-2024 22:56:00,3572.33281801921
09-07-2024 23:06:00,3565.74512750929
09-07-2024 23:16:00,3567.05124635652
09-07-2024 23:26:00,3598.58223510143
09-07-2024 23:36:00,3585.97758463069
09-07-2024 23:46:00,3610.67913520809
09-07-2024 23:56:00,3641.60292564744
09-10-2024 00:06:00,3523.83928442997
09-10-2024 00:16:00,3562.47352476624
09-10-2024 00:26:00,3556.62905801981
09-10-2024 00:36:00,3555.47558105159
09-10-2024 00:46:00,3544.50199708138
09-10-2024 00:56:00,3559.33607074958
09-10-2024 01:06:00,3537.96090477881
09-10-2024 01:16:00,3590.03735916802
09-10-2024 01:26:00,3604.46535636139
09-10-2024 01:36:00,3588.72622707122
09-10-2024 01:46:00,3642.42792618112
09-10-2024 01:56:00,3658.96248651692
09-10-2024 02:06:00,3690.25659712818
09-10-2024 02:16:00,3706.68031597781
09-10-2024 02:26:00,3725.42969280329
09-10-2024 02:36:00,3721.63431224422
09-10-2024 02:46:00,3727.85258580594
09-10-2024 02:56:00,3676.38715023303
09-10-2024 03:06:00,3718.17430109752
09-10-2024 03:16:00,3722.18302753129
09-10-2024 03:26:00,3680.27161761353
09-10-2024 03:36:00,3712.58632509571
09-10-2024 03:46:00,3722.03717447289
09-10-2024 03:56:00,3690.03796478179
09-10-2024 04:06:00,3709.11338264388
09-10-2024 04:16:00,3703.60421780251
09-10-2024 04:26:00,3694.02803492713
09-10-2024 04:36:00,3713.51512053212
09-10-2024 04:46:00,3734.93126664005
09-10-2024 04:56:00,3696.92133090506
09-10-2024 05:06:00,3777.40011869162
09-10-2024 05:16:00,3774.78934108351
09-10-2024 05:26:00,3771.45351621069
09-10-2024 05:36:00,3737.85444893474
09-10-2024 05:46:00,3768.95285487102
09-10-2024 05:56:00,3777.3671037279
09-10-2024 06:06:00,3795.7173559245
09-10-2024 06:16:00,3752.6341150122
09-10-2024 06:26:00,3789.04839136117
09-10-2024 06:36:00,3795.36032294068
09-10-2024 06:46:00,3790.24721423408
09-10-2024 06:56:00,3793.86024449484
09-10-2024 07:06:00,3744.14953974763
09-10-2024 07:16:00,3777.55065335115
09-10-2024 07:26:00,3797.16815601318
09-10-2024 07:36:00,3789.66972578871
09-10-2024 07:46:00,3797.67304363628
09-10-2024 07:56:00,3780.24497596759
09-10-2024 08:06:00,3778.82981455442
09-10-2024 08:16:00,3803.21536495359
09-10-2024 08:26:00,3775.66970908097
09-10-2024 08:36:00,3660.66986125477
09-10-2024 08:46:00,3708.73193606901
09-10-2024 08:56:00,3671.67807271036
09-10-2024 09:06:00,3662.47079623931
09-10-2024 09:16:00,3716.9831841157
09-10-2024 09:26:00,3643.64891215688
09-10-2024 09:36:00,3695.54620732122
09-10-2024 09:46:00,3692.59709803053
09-10-2024 09:56:00,3696.62787063771
09-10-2024 10:06:00,3683.95522113697
09-10-2024 10:16:00,3699.43247950154
09-10-2024 10:26:00,3724.70966362034
09-10-2024 10:36:00,3714.24679951748
09-10-2024 10:46:00,3729.29244421116
09-10-2024 10:56:00,3720.58072702428
09-10-2024 11:06:00,3704.77239031007
09-10-2024 11:16:00,3694.63659340392
09-10-2024 11:26:00,3714.07114755831
09-10-2024 11:36:00,3694.81175454552
09-10-2024 11:46:00,3716.6341428641
09-10-2024 11:56:00,3697.96397635593
09-10-2024 12:06:00,3708.60765941366
09-10-2024 12:16:00,3700.01401756058
09-10-2024 12:26:00,3703.49403582097
09-10-2024 12:36:00,3688.74776055584
09-10-2024 12:46:00,3698.99225468692
09-10-2024 12:56:00,3695.84124870902
09-10-2024 13:06:00,3696.97089699043
09-10-2024 13:16:00,3707.23224244762
09-10-2024 13:26:00,3695.70343012973
09-10-2024 13:36:00,3709.01452572808
09-10-2024 13:46:00,3698.33989011913
09-10-2024 13:56:00,3695.72192341009
09-10-2024 14:06:00,3697.05159234442
09-10-2024 14:16:00,3699.14047109945
09-10-2024 14:26:00,3691.56474338479
09-10-2024 14:36:00,3713.71285508912
09-10-2024 14:46:00,3717.98665193376
09-10-2024 14:56:00,3727.79959506377
