t_wql,trp,cdom,temp
09-01-2024 00:06:00,69.9444314041566,2535.42421944719,24.78
09-01-2024 00:16:00,71.2895107220501,2602.92179305386,24.78
09-01-2024 00:26:00,71.5034435069479,2580.6569119862,24.78
09-01-2024 00:36:00,72.1330335278004,2599.44927110074,24.79
09-01-2024 00:46:00,71.5242777382883,2653.22175082932,24.79
09-01-2024 00:56:00,72.4537363706402,2667.6961858902,24.78
09-01-2024 01:06:00,73.5887366974864,2617.58210578118,24.77
09-01-2024 01:16:00,71.8446625456617,2480.9528990142,24.76
09-01-2024 01:26:00,71.540181211983,2539.94417331301,24.75
09-01-2024 01:36:00,71.8525797817043,2613.89828191494,24.74
09-01-2024 01:46:00,67.7404305716698,2626.10807372669,24.72
09-01-2024 01:56:00,69.4837081422746,2639.37746785915,24.69
09-01-2024 02:06:00,72.3567125392354,2671.34357734646,24.66
09-01-2024 02:16:00,71.2218313333043,2620.29247944934,24.63
09-01-2024 02:26:00,71.8336295676407,2630.23010777669,24.6
09-01-2024 02:36:00,73.8697977953444,2592.90114973939,24.54
09-01-2024 02:46:00,74.1683676843357,2582.31948410635,24.5
09-01-2024 02:56:00,72.2087874111348,2698.40356524325,24.46
09-01-2024 03:06:00,74.3457539683234,2737.7049382426,24.4
09-01-2024 03:16:00,75.8703591831361,2679.11990947441,24.35
09-01-2024 03:26:00,74.8305700708179,2709.36463201273,24.3
09-01-2024 03:36:00,73.8894969196189,2756.89166951784,24.24
09-01-2024 03:46:00,71.9287176077379,2784.28180997333,24.19
09-01-2024 03:56:00,73.6482638258916,2755.91518280541,24.12
09-01-2024 04:06:00,73.4297684083902,2806.95615450539,24.07
09-01-2024 04:16:00,73.8168297595849,2744.50414796702,24
09-01-2024 04:26:00,75.7428345752537,2760.08382097406,23.94
09-01-2024 04:36:00,73.2691774017025,2746.53651466651,23.88
09-01-2024 04:46:00,75.2917955445546,2734.15414196121,23.81
09-01-2024 04:56:00,74.1489058776291,2797.56260914492,23.75
09-01-2024 05:06:00,74.948093499728,2780.82316562346,23.69
09-01-2024 05:16:00,75.4358328906115,2746.29375336773,23.62
09-01-2024 05:26:00,73.2732506037553,2653.61528466582,23.56
09-01-2024 05:36:00,74.0718723858864,2689.76531797309,23.5
09-01-2024 05:46:00,74.0537632856023,2674.34895449959,23.44
09-01-2024 05:56:00,73.6233622746887,2714.06899152208,23.37
09-01-2024 06:06:00,74.4254000073231,2670.68930970542,23.32
09-01-2024 06:16:00,71.4517005796801,2690.01893881456,23.26
09-01-2024 06:26:00,74.2871466269626,2706.04462562561,23.2
