t_wql,trp,cdom,temp
11-01-2024 00:04:30,119.212977352672,2259.44774944353,15.97
11-01-2024 00:09:30,119.104211739944,2261.46341051854,15.96
11-01-2024 00:14:30,119.586639229458,2263.50515465977,15.96
11-01-2024 00:19:30,119.082151425844,2260.07352961477,15.94
11-01-2024 00:24:30,119.950509758565,2261.02573327089,15.93
11-01-2024 00:29:30,120.916475709136,2264.30198039492,15.92
11-01-2024 00:34:30,119.439874856419,2264.09343665084,15.91
11-01-2024 00:39:30,120.107798313158,2266.47303624954,15.89
11-01-2024 00:44:30,119.212749903472,2269.43316144707,15.87
11-01-2024 00:49:30,118.908714794827,2274.93556488955,15.86
11-01-2024 00:54:30,119.48370402519,2266.69795876853,15.85
11-01-2024 00:59:30,119.08203092132,2269.00829406647,15.84
11-01-2024 01:04:30,118.973367738999,2268.12640016068,15.83
11-01-2024 01:09:30,118.669420405224,2267.53555021568,15.82
11-01-2024 01:14:30,120.025447121923,2266.65530066823,15.81
11-01-2024 01:19:30,119.330925991697,2267.3234320353,15.8
11-01-2024 01:24:30,119.705577129371,2273.38119218536,15.78
11-01-2024 01:29:30,119.499301115747,2275.59718350885,15.77
11-01-2024 01:34:30,119.581040558922,2279.7198388468,15.75
11-01-2024 01:39:30,119.662762407339,2280.07174498958,15.73
11-01-2024 01:44:30,120.329997955333,2282.45389595317,15.71
11-01-2024 01:49:30,119.928606756529,2283.22095327155,15.7
11-01-2024 01:54:30,119.522408810283,2281.64146209138,15.68
11-01-2024 01:59:30,120.09679939053,2279.80092229099,15.67
11-01-2024 02:04:30,119.690652940713,2283.73031077763,15.65
11-01-2024 02:09:30,119.582088711036,2282.7608069165,15.64
11-01-2024 02:14:30,118.005600041794,2286.01400054823,15.62
11-01-2024 02:19:30,118.672616024536,2285.88682279716,15.6
11-01-2024 02:24:30,119.539370884241,2287.81645287985,15.59
11-01-2024 02:29:30,120.210995279407,2287.33258240477,15.58
11-01-2024 02:34:30,120.682604086059,2290.97228377034,15.56
11-01-2024 02:39:30,119.204200096422,2289.20603226354,15.54
11-01-2024 02:44:30,121.040599701658,2290.3362822065,15.52
11-01-2024 02:49:30,120.542133209743,2290.24117845379,15.51
11-01-2024 02:54:30,119.161630734981,2289.8284823664,15.49
11-01-2024 02:59:30,119.443056644027,2290.9890517588,15.48
11-01-2024 03:04:30,121.473718021295,2291.54228468055,15.46
11-01-2024 03:09:30,118.831585438646,2294.53651797702,15.45
11-01-2024 03:14:30,120.277364327121,2291.23263500561,15.43
11-01-2024 03:19:30,118.507818956316,2294.87323840342,15.41
11-01-2024 03:24:30,120.055605904242,2297.67523366147,15.4
11-01-2024 03:29:30,120.624173849531,2296.39859000351,15.38
11-01-2024 03:34:30,120.126133885685,2297.75520427641,15.37
11-01-2024 03:39:30,120.305034308204,2299.08248687389,15.35
11-01-2024 03:44:30,120.678656475687,2298.09715086695,15.33
11-01-2024 03:49:30,119.693881503909,2297.04611836618,15.32
11-01-2024 03:54:30,120.846424567333,2302.22875036612,15.3
11-01-2024 03:59:30,121.224830259334,2301.08266932512,15.29
11-01-2024 04:04:30,121.311135286795,2302.05674271864,15.28
11-01-2024 04:09:30,119.640314291228,2299.14842499154,15.26
11-01-2024 04:14:30,120.305822539067,2302.11599103507,15.24
11-01-2024 04:19:30,121.268092227163,2304.05457166378,15.23
11-01-2024 04:24:30,121.349417795999,2303.94107613589,15.21
11-01-2024 04:29:30,119.873859848417,2304.69461918702,15.19
11-01-2024 04:34:30,120.636377641609,2305.54480974952,15.17
11-01-2024 04:39:30,121.598256276436,2301.42159225819,15.16
11-01-2024 04:44:30,120.906229146524,2302.49632391076,15.15
11-01-2024 04:49:30,121.38160350057,2306.93950001004,15.14
11-01-2024 04:54:30,121.754679125919,2304.80910554732,15.12
11-01-2024 04:59:30,120.479239312967,2306.07771849149,15.11
11-01-2024 05:04:30,119.787474326251,2306.09628679077,15.1
11-01-2024 05:09:30,119.475091342416,2307.49633998254,15.07
11-01-2024 05:14:30,120.339272434582,2305.30430558982,15.06
11-01-2024 05:19:30,119.749803351178,2307.27920388647,15.06
11-01-2024 05:24:30,119.933329108342,2304.99263553282,15.05
11-01-2024 05:29:30,120.40360324594,2300.75347802918,15.03
11-01-2024 05:34:30,120.781487227085,2304.71818671214,15.02
11-01-2024 05:39:30,120.770506128408,2303.20363258991,15.01
11-01-2024 05:44:30,121.24553086385,2303.13183874674,15
11-01-2024 05:49:30,122.109284627142,2302.5801888026,14.99
11-01-2024 05:54:30,121.607319648778,2303.05555088267,14.97
11-01-2024 05:59:30,120.332975870769,2302.79368357875,14.96
11-01-2024 06:04:30,121.488111732156,2303.01298139163,14.95
11-01-2024 06:09:30,121.763632126901,2303.58617691397,14.93
11-01-2024 06:14:30,120.785961226537,2303.83786277685,14.93
11-01-2024 06:19:30,121.649410975965,2302.23396345205,14.92
11-01-2024 06:24:30,120.375428878101,2303.32054092325,14.91
11-01-2024 06:29:30,121.233861535743,2300.43877177516,14.89
11-01-2024 06:34:30,120.353557584778,2299.54085042015,14.89
11-01-2024 06:39:30,120.536896742556,2300.53346399598,14.88
11-01-2024 06:44:30,121.400126373789,2299.99023343243,14.87
11-01-2024 06:49:30,120.029397570102,2299.25575707315,14.86
11-01-2024 06:54:30,122.349347910735,2301.78643182142,14.85
11-01-2024 06:59:30,121.075835984088,2301.14934171066,14.84
11-01-2024 07:04:30,121.453307347669,2303.00892280778,14.83
11-01-2024 07:09:30,121.04897930177,2302.72582577699,14.81
11-01-2024 07:14:30,121.329299595014,2301.80302515439,14.8
11-01-2024 07:19:30,122.197109498294,2304.94320864315,14.8
11-01-2024 07:24:30,121.797747929445,2302.19841184345,14.79
11-01-2024 07:29:30,121.592594613787,2303.77284398591,14.78
11-01-2024 07:34:30,122.552373138586,2304.67608570994,14.77
11-01-2024 07:39:30,122.245129572623,2301.32696844895,14.75
11-01-2024 07:44:30,118.647727030236,2305.33304127077,14.75
11-01-2024 07:49:30,118.634519940526,2305.05514875449,14.73
11-01-2024 07:54:30,118.621315023551,2308.45447593968,14.72
11-01-2024 07:59:30,118.61051431949,2306.09963787222,14.71
11-01-2024 08:04:30,118.648235142376,2310.36285555711,14.7
11-01-2024 08:09:30,118.681148578563,2308.36105729653,14.68
11-01-2024 08:14:30,118.675155252112,2310.83521774516,14.68
11-01-2024 08:19:30,118.659556364275,2310.65651151486,14.66
11-01-2024 08:24:30,118.648764321525,2309.83987702234,14.65
11-01-2024 08:29:30,118.63797498825,2310.27017553504,14.64
11-01-2024 08:34:30,118.627188364361,2308.68833996219,14.63
11-01-2024 08:39:30,118.621205901581,2310.781847139,14.63
11-01-2024 08:44:30,118.610424159722,2311.4058366065,14.62
11-01-2024 08:49:30,118.60444604241,2308.61290014945,14.62
11-01-2024 08:54:30,118.593669182491,2307.6093178696,14.61
11-01-2024 08:59:30,118.587695410648,2308.555536446,14.61
11-01-2024 09:04:30,118.630218234292,2307.77755546122,14.61
11-01-2024 09:09:30,118.667937433676,2310.60926687532,14.6
11-01-2024 09:14:30,118.661970180035,2307.82054580697,14.6
11-01-2024 09:19:30,118.656005099128,2305.51171457465,14.6
11-01-2024 09:24:30,118.650042190955,2305.50343248702,14.6
11-01-2024 09:29:30,118.644081455516,2306.45416110612,14.6
11-01-2024 09:34:30,118.638122892812,2302.61444998359,14.6
11-01-2024 09:39:30,118.632166502842,2303.85418905579,14.6
11-01-2024 09:44:30,118.6310180826,2301.77305350487,14.61
11-01-2024 09:49:30,118.625066038098,2302.72696173467,14.61
11-01-2024 09:54:30,118.628729371369,2292.81998328908,14.63
11-01-2024 09:59:30,118.627589080562,2299.55855005539,14.64
11-01-2024 10:04:30,118.626451499745,2298.91767273228,14.65
11-01-2024 10:09:30,118.62050814618,2300.06679445918,14.65
11-01-2024 10:14:30,118.624184468447,2295.72058493614,14.67
11-01-2024 10:19:30,118.623055018146,2295.56116498652,14.68
11-01-2024 10:24:30,118.626738911317,2293.32475811281,14.7
11-01-2024 10:29:30,118.625615419607,2292.39955581492,14.71
11-01-2024 10:34:30,118.62449463852,2292.43417010644,14.72
11-01-2024 10:39:30,118.628189353,2290.29511713058,14.74
11-01-2024 10:44:30,118.627074531587,2289.56377818294,14.75
11-01-2024 10:49:30,118.630776820759,2288.48098102603,14.77
11-01-2024 10:54:30,118.678208482238,2289.09442480245,14.78
11-01-2024 10:59:30,118.730469728635,2284.55803257288,14.8
11-01-2024 11:04:30,118.734194782595,2279.92513304729,14.82
11-01-2024 11:09:30,118.737924167245,2277.01972560171,14.84
11-01-2024 11:14:30,118.74165788331,2275.55456134213,14.86
11-01-2024 11:19:30,118.750222233265,2273.64032035459,14.89
11-01-2024 11:24:30,118.753965694672,2272.07980906422,14.91
11-01-2024 11:29:30,118.762542493305,2268.62864588038,14.94
11-01-2024 11:34:30,118.771126329864,2269.40518096579,14.97
11-01-2024 11:39:30,118.7797172068,2270.66362686311,15
11-01-2024 11:44:30,118.793149539697,2263.49298492965,15.04
11-01-2024 11:49:30,118.80175612948,2261.5789171109,15.07
11-01-2024 11:54:30,118.810369767824,2262.35838999772,15.1
11-01-2024 11:59:30,118.82383028927,2259.70516022827,15.14
11-01-2024 12:04:30,118.832459659577,2256.15535127698,15.17
11-01-2024 12:09:30,118.792441294345,2259.05497473419,15.2
11-01-2024 12:14:30,118.752413622888,2254.8311859874,15.23
11-01-2024 12:19:30,118.75620691066,2252.69585374874,15.25
11-01-2024 12:24:30,118.76000454232,2250.07912373876,15.27
11-01-2024 12:29:30,118.768649579927,2251.05637149092,15.3
11-01-2024 12:34:30,118.772456988138,2247.57291537117,15.32
11-01-2024 12:39:30,118.776268742794,2248.42616270671,15.34
11-01-2024 12:44:30,118.775238522458,2248.19098664288,15.35
11-01-2024 12:49:30,118.769364696387,2250.81881380783,15.35
11-01-2024 12:54:30,118.768339365221,2249.33234892259,15.36
11-01-2024 12:59:30,118.762469884619,2250.13052369541,15.36
11-01-2024 13:04:30,118.761449442715,2250.0914838864,15.37
11-01-2024 13:09:30,118.76527967126,2249.1186951176,15.39
11-01-2024 13:14:30,118.759416708859,2247.89477021111,15.39
