time,trp
01-01-2025 13:34:10,56.0648390311046
01-01-2025 13:44:10,55.2274730444698
01-01-2025 13:54:10,56.9472367132087
01-01-2025 14:04:10,56.8676012229356
01-01-2025 14:14:10,56.7836699540532
01-01-2025 14:24:10,56.6007227820614
01-01-2025 14:34:10,55.095550655637
01-01-2025 14:44:10,56.8075261377844
01-01-2025 14:54:10,56.2371219046614
01-01-2025 15:04:10,55.7741665501944
01-01-2025 15:14:10,54.7344398797673
01-01-2025 15:24:10,55.4988170703125
01-01-2025 15:34:10,56.1642441873513
01-01-2025 15:44:10,56.0760292662469
01-01-2025 15:54:10,57.4000770284638
01-01-2025 16:04:10,55.3187940438535
01-01-2025 16:14:10,57.1203818244205
01-01-2025 16:24:10,56.3608584693407
01-01-2025 16:34:10,57.1119654360089
01-01-2025 16:44:10,56.3527323619748
01-01-2025 16:54:10,56.4411853723587
01-01-2025 17:04:10,57.3810202654234
01-01-2025 17:14:10,56.8071320984045
01-01-2025 17:24:10,55.2837810764393
01-01-2025 17:34:10,55.943756995275
01-01-2025 17:44:10,55.4651081464796
01-01-2025 17:54:10,57.245981377523
01-01-2025 18:04:10,57.1451609595398
01-01-2025 18:14:10,55.4348259177207
01-01-2025 18:24:10,56.4715836921289
01-01-2025 18:34:10,56.933121576322
01-01-2025 18:44:10,55.7903012679405
01-01-2025 18:54:10,57.9540095213212
01-01-2025 19:04:10,56.815724058945
01-01-2025 19:14:10,55.8665443230948
01-01-2025 19:24:10,55.6719692347895
01-01-2025 19:34:10,55.2889833410395
01-01-2025 19:44:10,57.2661457835546
01-01-2025 19:54:10,57.165583904889
01-01-2025 20:04:10,57.1592606384779
01-01-2025 20:14:10,56.9688352737071
01-01-2025 20:24:10,57.0609588157868
01-01-2025 20:34:10,56.6780923547795
01-01-2025 20:44:10,57.2366108539998
01-01-2025 20:54:10,56.7639958857591
01-01-2025 21:04:10,57.8867944184441
01-01-2025 21:14:10,56.4777411781276
01-01-2025 21:24:10,56.852029093194
01-01-2025 21:34:10,55.7255423591904
01-01-2025 21:44:10,56.7581543086305
01-01-2025 21:54:10,57.0466898444312
01-01-2025 22:04:10,56.4846513418921
01-01-2025 22:14:10,57.7135131451497
01-01-2025 22:24:10,57.2454908038836
01-01-2025 22:34:10,56.8757751646763
01-01-2025 22:44:10,57.061765130452
01-01-2025 22:54:10,55.9358458688112
01-01-2025 23:04:10,55.8440918277547
01-01-2025 23:14:10,56.6024751023356
01-01-2025 23:24:10,57.732576193371
01-01-2025 23:34:10,57.1707669453036
01-01-2025 23:44:10,57.360867254069
01-01-2025 23:54:10,58.0207926349384
01-02-2025 00:04:10,56.6134078089351
01-02-2025 00:14:10,56.5216310706132
01-02-2025 00:24:10,56.8098684235345
01-02-2025 00:34:10,58.5031252307483
01-02-2025 00:44:10,57.3778441779579
01-02-2025 00:54:10,58.9768620872743
01-02-2025 01:04:10,58.1334973228664
01-02-2025 01:14:10,58.4173139981031
01-02-2025 01:24:10,59.0767425102422
01-02-2025 01:34:10,57.9475515218623
01-02-2025 01:44:10,56.4473278182965
01-02-2025 01:54:10,56.1678437806646
01-02-2025 02:04:10,58.1414864507335
01-02-2025 02:14:10,57.3883174814883
01-02-2025 02:24:10,57.9492779354096
01-02-2025 02:34:10,58.1390160993097
01-02-2025 02:44:10,58.1367602805584
01-02-2025 02:54:10,58.3221335430839
01-02-2025 03:04:10,58.4136494059749
01-02-2025 03:14:10,57.285915825861
01-02-2025 03:24:10,57.8464192512696
01-02-2025 03:34:10,56.9066267854378
01-02-2025 03:44:10,57.8419908862552
01-02-2025 03:54:10,57.9335058957907
01-02-2025 04:04:10,58.4935688295035
01-02-2025 04:14:10,56.8088153089193
01-02-2025 04:24:10,57.55630715694
01-02-2025 04:34:10,59.2403707933307
01-02-2025 04:44:10,57.5477254103382
01-02-2025 04:54:10,57.9243907270941
01-02-2025 05:04:10,57.9221594930828
01-02-2025 05:14:10,58.388044297821
01-02-2025 05:24:10,57.1646235110296
01-02-2025 05:34:10,56.6092922867446
01-02-2025 05:44:10,58.4704210500556
01-02-2025 05:54:10,57.1582705836423
01-02-2025 06:04:10,56.8755159785438
01-02-2025 06:14:10,58.0893479376519
01-02-2025 06:24:10,57.619501887023
01-02-2025 06:34:10,57.8043188167015
01-02-2025 06:44:10,57.8063403953075
01-02-2025 06:54:10,58.178049058177
01-02-2025 07:04:10,59.106116487182
01-02-2025 07:14:10,57.9865894877874
01-02-2025 07:24:10,58.0735256796878
01-02-2025 07:34:10,57.6041717728936
01-02-2025 07:44:10,57.6996100287266
01-02-2025 07:54:10,57.6082231200114
01-02-2025 08:04:10,57.1432584174259
01-02-2025 08:14:10,56.9502008799765
01-02-2025 08:24:10,57.6992239145682
01-02-2025 08:34:10,58.0789322386224
01-02-2025 08:44:10,57.5165319983981
01-02-2025 08:54:10,57.0601525336235
01-02-2025 09:04:10,56.5995641545975
01-02-2025 09:14:10,56.4231821317439
01-02-2025 09:24:10,56.9937804039959
01-02-2025 09:34:10,56.54137528895
01-02-2025 09:44:10,57.4898962763658
01-02-2025 09:54:10,57.313485842837
01-02-2025 10:04:10,56.8692578483063
01-02-2025 10:14:10,55.7664054109869
01-02-2025 10:24:10,57.3782222543615
01-02-2025 10:34:10,56.5636929774662
01-02-2025 10:44:10,56.3098990243301
01-02-2025 10:54:10,57.276832843669
01-02-2025 11:04:10,56.0826044408328
01-02-2025 11:14:10,56.6754591338134
01-02-2025 11:24:10,56.8856486463632
01-02-2025 11:34:10,55.6900167859402
01-02-2025 11:44:10,57.020938290212
01-02-2025 11:54:10,56.1019298575795
01-02-2025 12:04:10,56.4018116598865
01-02-2025 12:14:10,57.0770826085421
01-02-2025 12:24:10,55.2190845247268
01-02-2025 12:34:10,55.6128106922125
01-02-2025 12:44:10,56.0923683458331
01-02-2025 12:54:10,56.4822624915207
01-02-2025 13:04:10,55.4598159092815
01-02-2025 13:14:10,55.755794094794
01-02-2025 13:24:10,56.4316496957729
01-02-2025 13:34:10,56.9199218719253
01-02-2025 13:44:10,56.3706741748425
01-02-2025 13:54:10,56.6669955047371
01-02-2025 14:04:10,57.2453582907228
01-02-2025 14:14:10,56.4138971273438
01-02-2025 14:24:10,56.1421472201587
01-02-2025 14:34:10,55.8703523818217
01-02-2025 14:44:10,57.1028494177303
01-02-2025 14:54:10,57.0149544580992
01-02-2025 15:04:10,56.6449935802403
01-02-2025 15:14:10,56.0910972422581
01-02-2025 15:24:10,56.4733277786144
01-02-2025 15:34:10,56.2872627616643
01-02-2025 15:44:10,56.7676396284551
01-02-2025 15:54:10,54.6111008647969
01-02-2025 16:04:10,56.8738840459818
01-02-2025 16:14:10,56.9740161992832
01-02-2025 16:24:10,55.0995536953505
01-02-2025 16:34:10,56.8880211713967
01-02-2025 16:44:10,57.9283484034344
01-02-2025 16:54:10,56.7080160641211
01-02-2025 17:04:10,55.3038974405319
01-02-2025 17:14:10,57.6561104810601
01-02-2025 17:24:10,56.3461000953868
01-02-2025 17:34:10,57.5700556463261
01-02-2025 17:44:10,58.0461329969036
01-02-2025 17:54:10,58.2316817158616
01-02-2025 18:04:10,57.7636014459005
01-02-2025 18:14:10,57.111824357519
01-02-2025 18:24:10,57.1137160616785
01-02-2025 18:34:10,58.8069578999982
01-02-2025 18:44:10,55.9859214612357
01-02-2025 18:54:10,56.9314788481837
01-02-2025 19:04:10,57.4970321327052
01-02-2025 19:14:10,57.0250416812526
01-02-2025 19:24:10,57.8722198903714
01-02-2025 19:34:10,59.5601396595195
01-02-2025 19:44:10,58.2429767726759
01-02-2025 19:54:10,58.7099053195026
01-02-2025 20:04:10,57.5809972015969
01-02-2025 20:14:10,58.7048337451571
01-02-2025 20:24:10,58.2373676050214
01-02-2025 20:34:10,58.9898375813627
01-02-2025 20:44:10,57.0169997178035
01-02-2025 20:54:10,58.7075341698703
01-02-2025 21:04:10,57.400153210138
01-02-2025 21:14:10,57.5896061705293
01-02-2025 21:24:10,58.1542302776587
01-02-2025 21:34:10,59.2815269810043
01-02-2025 21:44:10,58.6352605648476
01-02-2025 21:54:10,57.0508174087355
01-02-2025 22:04:10,58.5577449327405
01-02-2025 22:14:10,57.3442515649395
01-02-2025 22:24:10,57.0729853279483
01-02-2025 22:34:10,58.0213567865766
01-02-2025 22:44:10,58.3130663762893
01-02-2025 22:54:10,57.1972774303857
01-02-2025 23:04:10,58.7984789303945
01-02-2025 23:14:10,58.0580075227445
01-02-2025 23:24:10,58.1620716289777
01-02-2025 23:34:10,57.13570227039
01-02-2025 23:44:10,57.2396975101441
01-02-2025 23:54:10,58.8455347194292
01-03-2025 00:04:10,59.3208305521743
01-03-2025 00:14:10,57.7311075264574
01-03-2025 00:24:10,57.4554828854443
01-03-2025 00:34:10,58.3062278934038
01-03-2025 00:44:10,58.9692414002156
01-03-2025 00:54:10,57.656905781493
01-03-2025 01:04:10,57.7567204407274
01-03-2025 01:14:10,57.4727443691432
01-03-2025 01:24:10,57.9479114514502
01-03-2025 01:34:10,57.3866308911844
01-03-2025 01:44:10,58.6039187521328
01-03-2025 01:54:10,59.0703768677182
01-03-2025 02:04:10,58.5134725465426
01-03-2025 02:14:10,58.7027579664352
01-03-2025 02:24:10,58.9858061861321
01-03-2025 02:34:10,56.6386858988272
01-03-2025 02:44:10,58.1366372668112
01-03-2025 02:54:10,58.1383430229154
01-03-2025 03:04:10,59.2607505259738
01-03-2025 03:14:10,58.1375288454335
01-03-2025 03:24:10,58.0412884451102
01-03-2025 03:34:10,58.5967820754268
01-03-2025 03:44:10,58.5941940602563
01-03-2025 03:54:10,60.0903704466622
01-03-2025 04:04:10,59.1466796854029
01-03-2025 04:14:10,58.6715682666079
01-03-2025 04:24:10,58.298725816915
01-03-2025 04:34:10,58.5770078357436
01-03-2025 04:44:10,59.8847493551004
01-03-2025 04:54:10,58.665412616874
01-03-2025 05:04:10,59.2242103055948
01-03-2025 05:14:10,59.0344177526042
01-03-2025 05:24:10,58.2834508818637
01-03-2025 05:34:10,57.4433362259023
01-03-2025 05:44:10,58.0997356258827
01-03-2025 05:54:10,58.1865191113123
01-03-2025 06:04:10,58.8384079770746
01-03-2025 06:14:10,57.2508330243706
01-03-2025 06:24:10,57.7199442859626
01-03-2025 06:34:10,57.5264038815805
01-03-2025 06:44:10,58.2672773960219
01-03-2025 06:54:10,58.1671120432623
01-03-2025 07:04:10,58.0711800722082
01-03-2025 07:14:10,58.9939789966956
01-03-2025 07:24:10,58.8003687862778
01-03-2025 07:34:10,59.6377460079099
01-03-2025 07:44:10,58.1376800403543
01-03-2025 07:54:10,57.944379035635
01-03-2025 08:04:10,58.4973323753258
01-03-2025 08:14:10,57.0067368759309
01-03-2025 08:24:10,60.0816198815446
01-03-2025 08:34:10,58.1250242075352
01-03-2025 08:44:10,57.4781546372848
01-03-2025 08:54:10,57.7637105330835
01-03-2025 09:04:10,57.5830495477335
01-03-2025 09:14:10,58.1525103751603
01-03-2025 09:24:10,58.815310131905
01-03-2025 09:34:10,57.3413788801633
01-03-2025 09:44:10,56.5158093223617
01-03-2025 09:54:10,57.186993160958
01-03-2025 10:04:10,57.4892723807704
01-03-2025 10:14:10,57.9826383567317
01-03-2025 10:24:10,56.7990462545703
01-03-2025 10:34:10,57.8574349382884
01-03-2025 10:44:10,59.0995190741489
01-03-2025 10:54:10,58.5738821019204
01-03-2025 11:04:10,57.1076167691016
01-03-2025 11:14:10,58.5425538524307
01-03-2025 11:24:10,56.8834829655446
01-03-2025 11:34:10,57.8467817680146
01-03-2025 11:44:10,56.5570478020211
01-03-2025 11:54:10,56.3916209458114
01-03-2025 12:04:10,57.8204534365791
01-03-2025 12:14:10,56.8109648472158
01-03-2025 12:24:10,57.1146609902602
01-03-2025 12:34:10,56.8512032184716
01-03-2025 12:44:10,56.0243060754428
01-03-2025 12:54:10,57.0751685137659
01-03-2025 13:04:10,55.9701874757228
01-03-2025 13:14:10,56.9276272630313
01-03-2025 13:24:10,56.4758233319009
01-03-2025 13:34:10,57.7158021569543
01-03-2025 13:44:10,55.6656033163756
01-03-2025 13:54:10,55.871484504338
01-03-2025 14:04:10,56.3555760128886
01-03-2025 14:14:10,55.4287447963633
01-03-2025 14:24:10,56.0110359609728
01-03-2025 14:34:10,56.4953920495131
01-03-2025 14:44:10,56.4151646031481
01-03-2025 14:54:10,56.6132240900858
01-03-2025 15:04:10,54.9286034091727
01-03-2025 15:14:10,55.6874083994084
01-03-2025 15:24:10,57.7641052611874
01-03-2025 15:34:10,56.3537233797635
01-03-2025 15:44:10,56.0811001533903
01-03-2025 15:54:10,57.3022909079266
01-03-2025 16:04:10,57.684483545337
01-03-2025 16:14:10,55.9018897046368
01-03-2025 16:24:10,56.7587786693052
01-03-2025 16:34:10,56.3879661642965
01-03-2025 16:44:10,56.3936636160954
01-03-2025 16:54:10,56.7758710247018
01-03-2025 17:04:10,56.7815629456684
01-03-2025 17:14:10,56.7831553980621
01-03-2025 17:24:10,58.2947782839837
01-03-2025 17:34:10,56.5080876845354
01-03-2025 17:44:10,54.6275598251858
01-03-2025 17:54:10,55.2018522826736
01-03-2025 18:04:10,55.2035536581776
01-03-2025 18:14:10,57.275443825289
01-03-2025 18:24:10,56.1478743591284
01-03-2025 18:34:10,55.7731566095046
01-03-2025 18:44:10,56.0610767745874
01-03-2025 18:54:10,55.8745461361401
01-03-2025 19:04:10,56.1583969849124
01-03-2025 19:14:10,55.6896918453233
01-03-2025 19:24:10,57.1063031530972
01-03-2025 19:34:10,55.6969900601733
01-03-2025 19:44:10,56.0707985277329
01-03-2025 19:54:10,57.3031209361091
01-03-2025 20:04:10,56.0780534274827
01-03-2025 20:14:10,56.3617458208243
01-03-2025 20:24:10,56.1712505489618
01-03-2025 20:34:10,55.142731302233
01-03-2025 20:44:10,55.242376301676
01-03-2025 20:54:10,57.2222968883496
01-03-2025 21:04:10,56.7537732198575
01-03-2025 21:14:10,56.951503471993
01-03-2025 21:24:10,57.0511374097713
01-03-2025 21:34:10,56.492671158707
01-03-2025 21:44:10,56.4042717303883
01-03-2025 21:54:10,57.4440365482415
01-03-2025 22:04:10,56.8814752373975
01-03-2025 22:14:10,56.8870814304625
01-03-2025 22:24:10,56.4226509310626
01-03-2025 22:34:10,54.8301362413292
01-03-2025 22:44:10,57.190011933589
01-03-2025 22:54:10,56.9135653120923
01-03-2025 23:04:10,55.8850045841208
01-03-2025 23:14:10,56.8307333610122
01-03-2025 23:24:10,56.3662506080024
01-03-2025 23:34:10,54.9576889263957
01-03-2025 23:44:10,57.0355134054839
01-03-2025 23:54:10,58.5453146265046
01-04-2025 00:04:10,57.4227233884037
01-04-2025 00:14:10,57.522310314107
01-04-2025 00:24:10,57.8099223096588
01-04-2025 00:34:10,56.7772641938556
01-04-2025 00:44:10,57.4408764035465
01-04-2025 00:54:10,57.7284587061821
01-04-2025 01:04:10,56.6059364622549
01-04-2025 01:14:10,55.757445537602
01-04-2025 01:24:10,57.2668795751293
01-04-2025 01:34:10,57.362309564294
01-04-2025 01:44:10,57.8336362244478
01-04-2025 01:54:10,56.7073800859324
01-04-2025 02:04:10,57.7466052201788
01-04-2025 02:14:10,56.8083648439971
01-04-2025 02:24:10,55.7763079331525
01-04-2025 02:34:10,57.6568483558268
01-04-2025 02:44:10,57.9442291823442
01-04-2025 02:54:10,58.1293247920087
01-04-2025 03:04:10,57.9386780632771
01-04-2025 03:14:10,57.6583089032258
01-04-2025 03:24:10,58.2231437395089
01-04-2025 03:34:10,57.0037923399193
01-04-2025 03:44:10,57.0011541719515
01-04-2025 03:54:10,57.2842264868326
01-04-2025 04:04:10,58.2201875050635
01-04-2025 04:14:10,57.4706698798912
01-04-2025 04:24:10,57.9330292063553
01-04-2025 04:34:10,56.8900819087508
01-04-2025 04:44:10,57.0750440290676
01-04-2025 04:54:10,57.2599490568703
01-04-2025 05:04:10,58.3866185326002
01-04-2025 05:14:10,57.7233386777252
01-04-2025 05:24:10,57.0603595706918
01-04-2025 05:34:10,57.2492196865307
01-04-2025 05:44:10,57.5235584831268
01-04-2025 05:54:10,57.0523990805004
01-04-2025 06:04:10,57.9906085176291
01-04-2025 06:14:10,57.140749184834
01-04-2025 06:24:10,56.6779267363632
01-04-2025 06:34:10,58.3650878381702
01-04-2025 06:44:10,57.5276890557265
01-04-2025 06:54:10,57.716342604721
01-04-2025 07:04:10,57.9986030976612
01-04-2025 07:14:10,57.4422355871731
01-04-2025 07:24:10,57.5454242435761
01-04-2025 07:34:10,57.3595036169277
01-04-2025 07:44:10,57.5522269716307
01-04-2025 07:54:10,58.0258597464574
01-04-2025 08:04:10,56.3498348411381
01-04-2025 08:14:10,55.9846746938012
01-04-2025 08:24:10,57.4885369774286
01-04-2025 08:34:10,58.3368356539746
01-04-2025 08:44:10,56.7501912960622
01-04-2025 08:54:10,56.4826933903232
01-04-2025 09:04:10,56.6754512447729
01-04-2025 09:14:10,56.6889332065249
01-04-2025 09:24:10,56.698384173658
01-04-2025 09:34:10,57.648875463017
01-04-2025 09:44:10,55.5070452106519
01-04-2025 09:54:10,55.7975659288812
01-04-2025 10:04:10,57.4044235544247
01-04-2025 10:14:10,56.3867422204295
01-04-2025 10:24:10,58.2796122620129
01-04-2025 10:34:10,56.6132161603182
01-04-2025 10:44:10,57.7606695132065
01-04-2025 10:54:10,56.1949433692945
01-04-2025 11:04:10,55.9306503269784
01-04-2025 11:14:10,55.8620046992389
01-04-2025 11:24:10,55.2255903925846
01-04-2025 11:34:10,56.2765151312597
01-04-2025 11:44:10,55.3578566280084
01-04-2025 11:54:10,57.5376970724353
01-04-2025 12:14:10,55.2119976041837
01-04-2025 12:24:10,55.4173263555316
01-04-2025 12:34:10,55.7128839858573
01-04-2025 12:44:10,55.3457916158094
01-04-2025 12:54:10,58.0926908966395
01-04-2025 13:04:10,55.6586445668212
01-04-2025 13:14:10,58.2141638961461
01-04-2025 13:24:10,56.9094405360175
01-04-2025 13:34:10,55.8908529557825
01-04-2025 13:44:10,55.4370798647443
01-04-2025 13:54:10,55.9254500607154
01-04-2025 14:04:10,56.6025520561902
01-04-2025 14:14:10,56.4314507852664
01-04-2025 14:24:10,54.2722436796592
01-04-2025 14:34:10,55.9866941427264
01-04-2025 14:44:10,55.1511170762194
01-04-2025 14:54:10,56.6696379627974
01-04-2025 15:04:10,55.7396224906042
01-04-2025 15:14:10,56.2286920202092
01-04-2025 15:24:10,56.7098858561369
01-04-2025 15:34:10,55.7754628909018
01-04-2025 15:44:10,56.2566883565323
01-04-2025 15:54:10,56.0732316000407
01-04-2025 16:04:10,57.21118014414
01-04-2025 16:14:10,55.1399920482347
01-04-2025 16:24:10,54.3902092529202
01-04-2025 16:34:10,56.7551712763489
01-04-2025 16:44:10,56.2885418214893
01-04-2025 16:54:10,54.59100585674
01-04-2025 17:04:10,56.1927405218661
01-04-2025 17:14:10,56.1036694956835
01-04-2025 17:24:10,55.5388200170743
01-04-2025 17:34:10,55.3475195430705
01-04-2025 17:44:10,57.0469169152631
01-04-2025 17:54:10,56.576490959329
01-04-2025 18:04:10,57.3323158520226
01-04-2025 18:14:10,56.4846780555702
01-04-2025 18:24:10,57.1460836930107
01-04-2025 18:34:10,56.7700856382811
01-04-2025 18:44:10,57.431364973642
01-04-2025 18:54:10,55.8296838015168
01-04-2025 19:04:10,55.0767515414563
01-04-2025 19:14:10,55.7340443036889
01-04-2025 19:24:10,56.2066293699147
01-04-2025 19:34:10,57.0561401397434
01-04-2025 19:44:10,55.4552089656438
01-04-2025 19:54:10,57.6239415038835
01-04-2025 20:04:10,55.2654604415033
01-04-2025 20:14:10,54.6976264767378
01-04-2025 20:24:10,56.4887882308216
01-04-2025 20:34:10,56.3918221206797
01-04-2025 20:44:10,56.4872345351015
01-04-2025 20:54:10,56.1077961876576
01-04-2025 21:04:10,55.6382641539576
01-04-2025 21:14:10,56.5810460352456
01-04-2025 21:24:10,58.1826800741579
01-04-2025 21:34:10,56.395196874489
01-04-2025 21:44:10,56.4865431146782
01-04-2025 21:54:10,56.8682435080093
01-04-2025 22:04:10,55.7400586774156
01-04-2025 22:14:10,56.1217249459816
01-04-2025 22:24:10,56.5975023316349
01-04-2025 22:34:10,56.8850491868651
01-04-2025 22:44:10,55.6667711566227
01-04-2025 22:54:10,57.079633644123
01-04-2025 23:04:10,55.6732295290025
01-04-2025 23:14:10,56.0588174210499
01-04-2025 23:24:10,55.7777217908022
01-04-2025 23:34:10,57.9473653134651
01-04-2025 23:44:10,55.9763097260432
01-04-2025 23:54:10,58.5223746582982
01-05-2025 00:04:10,56.9277404804684
01-05-2025 00:14:10,57.6816842244702
01-05-2025 00:24:10,56.4595701766063
01-05-2025 00:34:10,56.8451347361894
01-05-2025 00:44:10,59.4808696508038
01-05-2025 00:54:10,57.8782637501657
01-05-2025 01:04:10,57.9775056330118
01-05-2025 01:14:10,57.2219429613503
01-05-2025 01:24:10,57.5052230892722
01-05-2025 01:34:10,57.1301110690745
01-05-2025 01:44:10,56.9350894955866
01-05-2025 01:54:10,57.5943629570252
01-05-2025 02:04:10,57.0273237623727
01-05-2025 02:14:10,57.7722658432073
01-05-2025 02:24:10,57.3933549351697
01-05-2025 02:34:10,57.4843421927728
01-05-2025 02:44:10,56.917702143205
01-05-2025 02:54:10,57.0087315075131
01-05-2025 03:04:10,57.9449595506478
01-05-2025 03:14:10,57.6561337460935
01-05-2025 03:24:10,57.2776067556981
01-05-2025 03:34:10,56.7114645084785
01-05-2025 03:44:10,57.1778442076928
01-05-2025 03:54:10,57.3625736162928
01-05-2025 04:04:10,58.106077738237
01-05-2025 04:14:10,56.6959875041584
01-05-2025 04:24:10,58.2874820493821
01-05-2025 04:34:10,56.3111972581198
01-05-2025 04:44:10,56.4021340308413
01-05-2025 04:54:10,57.3366711110765
01-05-2025 05:04:10,57.0525332824833
01-05-2025 05:14:10,57.8929786529316
01-05-2025 05:24:10,57.8939960774291
01-05-2025 05:34:10,58.0742253682888
01-05-2025 05:44:10,57.134483012257
01-05-2025 05:54:10,56.007720421694
01-05-2025 06:04:10,56.6604076876531
01-05-2025 06:14:10,58.2491289295353
01-05-2025 06:24:10,57.224348458586
01-05-2025 06:34:10,58.2510866312066
01-05-2025 06:44:10,56.2864196357483
01-05-2025 06:54:10,57.7810034549996
01-05-2025 07:04:10,57.4972332128807
01-05-2025 07:14:10,58.6210604568628
01-05-2025 07:24:10,57.8694619718935
01-05-2025 07:34:10,56.4672744573573
01-05-2025 07:44:10,56.936065419097
01-05-2025 07:54:10,57.0306580930395
01-05-2025 08:04:10,58.9063332554322
01-05-2025 08:14:10,58.8095880501909
01-05-2025 08:24:10,57.5013588465979
01-05-2025 08:34:10,57.408866002663
01-05-2025 08:44:10,57.1333930737
01-05-2025 08:54:10,57.5084110507428
01-05-2025 09:04:10,57.5174704071783
01-05-2025 09:14:10,57.5265276061812
01-05-2025 09:24:10,56.8809618150301
01-05-2025 09:34:10,56.9874780601172
01-05-2025 09:44:10,57.1875676880422
01-05-2025 09:54:10,58.1402667105804
01-05-2025 10:04:10,57.0304655384439
01-05-2025 10:14:10,57.8003266667528
01-05-2025 10:24:10,57.1660864710781
01-05-2025 10:34:10,56.2504598322178
01-05-2025 10:44:10,57.4035913168699
01-05-2025 10:54:10,56.491288499008
01-05-2025 11:04:10,56.4262542503107
01-05-2025 11:14:10,57.2015992250235
01-05-2025 11:24:10,56.0964487666636
01-05-2025 11:34:10,56.0272134557613
01-05-2025 11:44:10,56.987052820628
01-05-2025 11:54:10,56.5343622441202
01-05-2025 12:04:10,57.5847709302486
01-05-2025 12:14:10,57.1360132930921
01-05-2025 12:24:10,57.5250154254895
01-05-2025 12:34:10,56.2258255358563
01-05-2025 12:44:10,56.8969341600699
01-05-2025 12:54:10,57.5641952132865
01-05-2025 13:04:10,56.8208101098753
01-05-2025 13:14:10,56.7317223659865
01-05-2025 13:24:10,57.7793514767117
01-05-2025 13:34:10,57.3180158902557
01-05-2025 13:44:10,55.8295764002832
01-05-2025 13:54:10,56.7794386618447
01-05-2025 14:04:10,57.5452736356867
01-05-2025 14:14:10,57.9307490597185
01-05-2025 14:24:10,55.8728653943201
01-05-2025 14:34:10,55.5992968278359
01-05-2025 14:44:10,56.8320773470222
01-05-2025 14:54:10,56.7468466392513
01-05-2025 15:04:10,56.7557634074481
01-05-2025 15:14:10,56.9530202175515
01-05-2025 15:24:10,56.5852339490118
01-05-2025 15:34:10,55.840646592174
01-05-2025 15:44:10,57.6350898705107
