t_wql,trp,cdom,temp
12-01-2024 00:03:30,99.7505098188221,4537.36892297356,13.65
12-01-2024 00:13:30,98.3183821353599,4518.43877488204,13.64
12-01-2024 00:23:30,99.1706365462322,4518.97041361088,13.66
12-01-2024 00:33:30,100.022910022654,4551.24952550748,13.71
12-01-2024 00:43:30,99.7521796019832,4579.34531785194,13.71
12-01-2024 00:53:30,100.828603440648,4589.33630581042,13.7
12-01-2024 01:03:30,100.401582099936,4575.11602337417,13.68
12-01-2024 01:13:30,99.9745798247736,4560.8967351251,13.64
12-01-2024 01:23:30,99.6267934280652,4565.59591795026,13.69
12-01-2024 01:33:30,99.8309438200857,4579.37394081502,13.67
12-01-2024 01:43:30,96.7439959329333,4574.00384775341,13.62
12-01-2024 01:53:30,99.5716287395311,4568.63474887897,13.65
12-01-2024 02:03:30,96.9784461292477,4567.1728004018,13.63
12-01-2024 02:13:30,100.261567144656,4565.7118461118,13.59
12-01-2024 02:23:30,100.292159793958,4583.49656937097,13.62
12-01-2024 02:33:30,102.216375607464,4572.55615254317,13.56
12-01-2024 02:43:30,99.4352874896606,4572.94818759451,13.55
12-01-2024 02:53:30,100.707748301907,4565.18851756276,13.55
12-01-2024 03:03:30,99.5736099546284,4570.09326388007,13.56
12-01-2024 03:13:30,100.653332037653,4591.61331246509,13.56
12-01-2024 03:23:30,98.8214502294736,4583.33732457044,13.51
12-01-2024 03:33:30,101.447188325953,4575.06233086298,13.52
12-01-2024 03:43:30,100.787607863666,4591.61450403184,13.51
12-01-2024 03:53:30,100.112712189812,4572.16387165424,13.46
12-01-2024 04:03:30,98.6787864779743,4513.42303074198,13.44
12-01-2024 04:13:30,100.829532061225,4572.08019405447,13.47
12-01-2024 04:23:30,99.6769336840068,4565.39199176745,13.43
12-01-2024 04:33:30,98.728846137258,4508.91675494136,13.42
12-01-2024 04:43:30,99.7076912590959,4541.93956482102,13.42
12-01-2024 04:53:30,100.686555446484,4574.96336888785,13.4
12-01-2024 05:03:30,99.5535918714397,4567.72166023179,13.41
12-01-2024 05:13:30,99.7617506004999,4571.07337993561,13.4
12-01-2024 05:23:30,99.9699074360254,4569.29915295315,13.39
12-01-2024 05:33:30,99.6964276902445,4570.3741592855,13.38
12-01-2024 05:43:30,100.386215440427,4572.87392459158,13.37
12-01-2024 05:53:30,100.00880746044,4567.55084868536,13.34
12-01-2024 06:03:30,99.5504741213157,4568.00531332708,13.35
12-01-2024 06:13:30,98.8844091597296,4506.04026720145,13.32
12-01-2024 06:23:30,99.4892030135453,4572.74725992501,13.34
12-01-2024 06:33:30,99.585943173774,4574.69457501997,13.29
12-01-2024 06:43:30,99.3090031468718,4577.17832310988,13.27
12-01-2024 06:53:30,100.976676520749,4572.08247833096,13.3
12-01-2024 07:03:30,101.361833090259,4589.77595343741,13.25
12-01-2024 07:13:30,99.0561087804352,4502.38885346312,13.21
12-01-2024 07:23:30,99.0718858909976,4503.00603738221,13.2
12-01-2024 07:33:30,101.035432374323,4584.08522403321,13.25
12-01-2024 07:43:30,100.951018408661,4593.96955859944,13.23
12-01-2024 07:53:30,100.266255906802,4581.73308554444,13.15
12-01-2024 08:03:30,100.678434304097,4579.70897125548,13.17
12-01-2024 08:13:30,101.090631766941,4577.68585115371,13.19
12-01-2024 08:23:30,100.132762869791,4578.90613703078,13.15
12-01-2024 08:33:30,99.9714520396121,4583.01828797533,13.18
12-01-2024 08:43:30,99.7949106036845,4581.5526558773,13.17
12-01-2024 08:53:30,99.8994364481839,4579.95314306282,13.14
12-01-2024 09:03:30,99.7495197050308,4577.68295502079,13.2
12-01-2024 09:13:30,99.6654682961829,4579.61292103547,13.18
12-01-2024 09:23:30,98.9342021653097,4563.57425776145,13.23
12-01-2024 09:33:30,99.2314503963278,4500.36383596143,13.2
12-01-2024 09:43:30,99.5588404170805,4581.59353693462,13.25
12-01-2024 09:53:30,100.341087930475,4570.72713936238,13.23
12-01-2024 10:03:30,100.21037495879,4564.18405195953,13.34
12-01-2024 10:13:30,95.4220592678214,4560.61387380951,13.36
12-01-2024 10:23:30,98.750282370232,4557.04468984667,13.45
12-01-2024 10:33:30,99.3483739125235,4555.38265256189,13.45
12-01-2024 10:43:30,101.226302008159,4553.72160946428,13.52
12-01-2024 10:53:30,100.227775361605,4557.32662390359,13.63
12-01-2024 11:03:30,99.7692235823077,4552.48124145632,13.64
